evaluation_seed,outside_physical_radius_fraction,outside_warning_radius_fraction,outside_safe_radius_fraction,hazard_0_x,hazard_0_y,hazard_1_x,hazard_1_y,hazard_2_x,hazard_2_y,hazard_3_x,hazard_3_y,hazard_4_x,hazard_4_y,hazard_5_x,hazard_5_y,hazard_6_x,hazard_6_y,hazard_7_x,hazard_7_y
10028,0.8892065208993278,0.5444973013542896,0.4286707652233419,1.12538624206108,-1.2895726796143843,-0.013644837099084928,-0.017983611793315646,1.2447475030173976,0.5115210197486402,-0.07287857725311442,0.6487599831714506,-1.1266208662178465,0.33022927304175687,0.337779709972275,-0.84063372072928,-0.42915327029016315,0.03862365373900256,0.4901856169934591,0.1857444272306943
10029,0.8895266056666041,0.6043641902407259,0.5029193938256752,-0.7908325962797569,0.4886976729252266,-1.210361301256198,-0.10734580081615985,1.2956835107634272,1.0829334236125339,-0.47493277533344025,0.3119536966009624,0.467617707354649,-0.7511056840246914,0.6881209937536144,-1.2316574919186962,-1.3061160495847655,0.6634111217301102,0.7670097236204281,1.2594367388032797
10030,0.8891182216531827,0.5848500568426397,0.48615357446385804,-0.09500442991781699,-1.0102184797979965,0.9746872783164002,1.1721454015485449,-0.25970334816114704,0.5777610813834075,-0.7036149660817165,-1.0599122325393346,0.29955417543049134,1.2206629242507117,0.22592899855746396,0.3750862142325957,0.7728810936715205,0.8420130522639606,0.2835091481113241,-1.1654961132836332
10031,0.8890188850012694,0.5351817308859725,0.38594496749484003,-0.4472708770086713,-0.28192856431419955,0.7775057153262044,-0.2558859910397191,-1.1387328452255163,-1.1933671401269403,-0.44160943629583227,0.3261799758382773,-1.3059990944785222,-0.06738119738305404,0.903783524001905,0.7031519831251074,1.3161643637366367,-0.4449092154791362,-0.14768751112429435,0.7556835867448981
10032,0.8891844460877916,0.5083497974636042,0.3473361221178574,-0.5329343267300476,-0.9182764207722579,0.6333371864131017,-1.0328415768439334,0.38895417204474714,1.200159817108598,-0.6030490026888036,0.8198334226398087,-0.46221250750074905,-0.38275902199970124,1.1470106136285743,0.1588526043267524,1.0297443364118688,1.0307316628426106,-1.06583495985217,-1.311647442684185
10033,0.889515568260836,0.5741437732475358,0.44307457975077535,0.6498537230950876,-0.3141415446494047,1.057666866775006,0.2802312644528011,0.06408209212933769,-0.6425209011508994,0.7018389408394399,-0.718393843260694,0.6269367328015518,0.22299288749403234,1.071143983406363,-0.7038469508998609,-1.0010510528262486,-1.0147612228562286,-1.0594540067287532,0.5748704089624479
10034,0.8891182216531827,0.5039789847794175,0.35468703435944415,-0.9526463861960823,-1.28042249867122,1.1598893503015006,-1.211223072677982,-1.0920780312162794,-0.30694313945207763,-0.7952472218393813,1.0476637837171092,0.8699124119256456,-0.4756078389212247,0.42010049859759335,-0.9096195489166904,0.38421391663114535,0.9135974647365359,-0.2453460189280614,-1.129115097225208
10035,0.8891402964647189,0.5636582377677951,0.44055805123563757,0.27772922509251896,-1.2598869875034833,0.29690283135120765,0.8517998196600451,0.7715596728133651,-1.1963545965071694,0.023282591649941953,0.42176326814829435,-0.22787328664040363,-0.33363583590216317,0.7898748114579439,0.9222585281343518,1.2610979766059665,-0.8982233314405995,0.8298503870481644,-0.2820457461591279
10036,0.8891623712762552,0.5528636549265461,0.4181962671493692,0.630798128432529,-0.31216020648108467,-1.308220082656256,1.1726472186056733,0.9562710206331204,0.4669410823696727,1.1909861816858809,-0.15446161744650677,-0.6357219387236288,1.0112901375084664,0.43450362324584213,0.18149389405389682,0.5695833961381422,-1.2824704076707598,-0.6570514768857083,-0.06988836033536594
10037,0.8891954834935597,0.5991324599066236,0.4821028465469476,-0.9771504335297339,1.2700713095307161,-0.05015166683930494,0.9838403014759904,-0.8004644728260899,-0.8281869331684584,-0.54935830835827,0.4977723584612104,-0.5782872412508776,1.0868681925394326,0.9860756754300126,0.3313612908202579,0.9007410687355393,0.7221416982592934,0.4320264979281596,0.9366257644923961
