episode_index,evaluation_seed,episode_length,episode_return,native_cost_total,gold_stl_cost_total,goal_events,goal_success,minimum_distance,trigger_count,recovery_count,late_recovery_count,deadline_violation_count,terminal_unresolved_count,completed_window_count,trace_robustness,online_oracle_agreement,rtamt_max_robustness_difference,condition,training_seed
23,10023,1000.0,17.263465699882772,23.0,3.0,9.0,True,0.13091737031936646,4.0,1.0,2.0,2.0,1.0,3.0,-0.059304881095886275,True,0.0,native_cost,1101
24,10024,1000.0,13.838308195933791,44.0,1.0,6.0,True,0.012363553047180176,2.0,1.0,1.0,1.0,0.0,2.0,-0.1025630116462708,True,0.0,native_cost,1101
25,10025,1000.0,19.50411495729213,46.0,1.0,9.0,True,0.11617469787597656,8.0,7.0,0.0,0.0,1.0,7.0,0.05984849929809566,True,0.0,native_cost,1101
26,10026,1000.0,1.591755554862175,0.0,0.0,1.0,True,0.290072500705719,1.0,1.0,0.0,0.0,0.0,1.0,0.02876402139663692,True,0.0,native_cost,1101
27,10027,1000.0,14.487162473664199,69.0,3.0,8.0,True,0.0862385630607605,5.0,2.0,3.0,3.0,0.0,5.0,-0.10266726016998295,True,0.0,native_cost,1101
28,10028,1000.0,13.652082611949027,35.0,3.0,6.0,True,0.0734710693359375,7.0,4.0,2.0,2.0,1.0,6.0,-0.028243649005889937,True,0.0,native_cost,1101
29,10029,1000.0,14.5149875162424,0.0,2.0,7.0,True,0.23216092586517334,5.0,3.0,1.0,1.0,1.0,4.0,-0.10277061462402348,True,0.0,native_cost,1101
30,10030,1000.0,17.400816346969805,62.0,0.0,9.0,True,0.05570894479751587,3.0,3.0,0.0,0.0,0.0,3.0,0.004193019866943315,True,0.0,native_cost,1101
31,10031,1000.0,1.0753094871536177,30.0,1.0,1.0,True,0.08918988704681396,1.0,0.0,1.0,1.0,0.0,1.0,-0.10509501695632939,True,0.0,native_cost,1101
32,10032,1000.0,18.107602445728844,40.0,3.0,9.0,True,0.09118545055389404,7.0,4.0,2.0,2.0,1.0,6.0,-0.0727093100547791,True,0.0,native_cost,1101
33,10033,1000.0,4.521151499411644,94.0,4.0,2.0,True,0.01066213846206665,5.0,1.0,4.0,4.0,0.0,5.0,-0.105962085723877,True,0.0,native_cost,1101
34,10034,1000.0,17.294109319689596,53.0,0.0,9.0,True,0.13454550504684448,6.0,6.0,0.0,0.0,0.0,6.0,0.0492156863212585,True,0.0,native_cost,1101
35,10035,1000.0,13.559275731220168,64.0,3.0,5.0,True,0.016804754734039307,4.0,1.0,3.0,3.0,0.0,4.0,-0.10387175083160405,True,0.0,native_cost,1101
36,10036,1000.0,8.215862747161282,58.0,1.0,4.0,True,0.03601884841918945,3.0,2.0,1.0,1.0,0.0,3.0,-0.12434719800949101,True,0.0,native_cost,1101
37,10037,1000.0,19.648054132638208,83.0,1.0,9.0,True,0.042255520820617676,4.0,3.0,1.0,1.0,0.0,3.0,-0.04252516031265263,True,0.0,native_cost,1101
38,10038,1000.0,15.799886831919139,57.0,1.0,8.0,True,0.05568283796310425,2.0,1.0,1.0,1.0,0.0,2.0,-0.012285220623016402,True,0.0,native_cost,1101
39,10039,1000.0,-0.12689427999976033,0.0,0.0,0.0,False,0.31126874685287476,3.0,3.0,0.0,0.0,0.0,2.0,0.031126689910888627,True,0.0,native_cost,1101
40,10040,1000.0,2.600801416090235,0.0,0.0,4.0,True,0.31855595111846924,1.0,1.0,0.0,0.0,0.0,1.0,0.09755982160568233,True,0.0,native_cost,1101
41,10041,1000.0,-1.1265608118337695,0.0,0.0,1.0,True,0.22444653511047363,1.0,1.0,0.0,0.0,0.0,1.0,0.4587921619415283,True,0.0,native_cost,1101
42,10042,1000.0,9.98586652298036,0.0,0.0,5.0,True,0.35891300439834595,2.0,2.0,0.0,0.0,0.0,1.0,0.15192265510559078,True,0.0,native_cost,1101
43,10043,1000.0,19.405236016635172,38.0,0.0,10.0,True,0.10339772701263428,5.0,5.0,0.0,0.0,0.0,4.0,0.031125438213348344,True,0.0,native_cost,1101
44,10044,1000.0,12.253881026816089,19.0,1.0,5.0,True,0.0733487606048584,4.0,3.0,0.0,0.0,1.0,3.0,0.10811198949813838,True,0.0,native_cost,1101
45,10045,1000.0,18.072967060508745,5.0,0.0,9.0,True,0.18617874383926392,6.0,6.0,0.0,0.0,0.0,6.0,0.034213912487029985,True,0.0,native_cost,1101
46,10046,1000.0,19.28461196709759,91.0,3.0,10.0,True,0.024775922298431396,4.0,1.0,2.0,2.0,1.0,3.0,-0.10253386497497563,True,0.0,native_cost,1101
47,10047,1000.0,3.092955680146133,15.0,0.0,1.0,True,0.08160603046417236,1.0,1.0,0.0,0.0,0.0,1.0,0.5329439163208007,True,0.0,native_cost,1101
48,10048,1000.0,2.799902248975968,0.0,0.0,2.0,True,0.45468825101852417,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,native_cost,1101
49,10049,1000.0,7.658758302846309,66.0,3.0,3.0,True,0.02158498764038086,6.0,3.0,2.0,3.0,0.0,6.0,-0.10497145652771,True,0.0,native_cost,1101
50,10050,1000.0,11.703680143234578,0.0,0.0,5.0,True,0.2570643424987793,3.0,3.0,0.0,0.0,0.0,3.0,0.07613576650619502,True,0.0,native_cost,1101
51,10051,1000.0,12.421560911207052,0.0,0.0,5.0,True,0.32483822107315063,1.0,1.0,0.0,0.0,0.0,1.0,0.29126430749893184,True,0.0,native_cost,1101
52,10052,1000.0,13.345067864436714,10.0,0.0,5.0,True,0.16256707906723022,3.0,3.0,0.0,0.0,0.0,3.0,0.342280638217926,True,0.0,native_cost,1101
53,10053,1000.0,13.021459547455152,52.0,2.0,7.0,True,0.15373224020004272,4.0,2.0,1.0,2.0,0.0,4.0,-0.10823159217834477,True,0.0,native_cost,1101
54,10054,1000.0,11.129495647290696,56.0,1.0,4.0,True,0.08865576982498169,4.0,3.0,1.0,1.0,0.0,4.0,-0.1016051054000855,True,0.0,native_cost,1101
55,10055,1000.0,19.393268621317475,46.0,3.0,10.0,True,0.029920756816864014,6.0,3.0,3.0,3.0,0.0,6.0,-0.10818510055541997,True,0.0,native_cost,1101
56,10056,1000.0,18.318948219110098,51.0,1.0,8.0,True,0.03353297710418701,4.0,3.0,1.0,1.0,0.0,4.0,-0.10442947149276738,True,0.0,native_cost,1101
57,10057,1000.0,16.54985623353059,82.0,2.0,9.0,True,0.057818591594696045,6.0,4.0,2.0,2.0,0.0,6.0,-0.10324929952621464,True,0.0,native_cost,1101
58,10058,1000.0,6.5240305811100825,0.0,2.0,3.0,True,0.2297959327697754,4.0,2.0,2.0,2.0,0.0,4.0,-0.10179697275161748,True,0.0,native_cost,1101
59,10059,1000.0,8.348703618895797,410.0,2.0,4.0,True,0.03862416744232178,3.0,1.0,1.0,2.0,0.0,3.0,-0.10982464551925664,True,0.0,native_cost,1101
60,10060,1000.0,13.36198668952602,23.0,1.0,6.0,True,0.009468376636505127,5.0,4.0,0.0,0.0,1.0,4.0,0.11677802801132198,True,0.0,native_cost,1101
61,10061,1000.0,0.3687013954392455,0.0,0.0,0.0,False,0.46293675899505615,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,native_cost,1101
62,10062,1000.0,20.461456628126143,26.0,1.0,11.0,True,0.13155430555343628,6.0,5.0,0.0,0.0,1.0,5.0,0.018393170833587602,True,0.0,native_cost,1101
63,10063,1000.0,9.663501262657519,10.0,1.0,5.0,True,0.1430683135986328,4.0,3.0,1.0,1.0,0.0,4.0,-0.10111587047576909,True,0.0,native_cost,1101
64,10064,1000.0,2.3420592478168487,15.0,0.0,1.0,True,0.0625256896018982,1.0,1.0,0.0,0.0,0.0,1.0,0.36535657644271846,True,0.0,native_cost,1101
65,10065,1000.0,8.295331315996947,0.0,0.0,4.0,True,0.25117242336273193,3.0,3.0,0.0,0.0,0.0,3.0,0.021432113647460893,True,0.0,native_cost,1101
66,10066,1000.0,13.720067285459152,55.0,0.0,6.0,True,0.022425055503845215,2.0,2.0,0.0,0.0,0.0,2.0,0.2939715504646301,True,0.0,native_cost,1101
67,10067,1000.0,7.885845368968148,24.0,1.0,3.0,True,0.07906293869018555,5.0,4.0,0.0,0.0,1.0,4.0,0.030460608005523637,True,0.0,native_cost,1101
68,10068,1000.0,17.259376712522567,63.0,2.0,8.0,True,0.11190640926361084,5.0,3.0,1.0,1.0,1.0,4.0,-0.10409955978393559,True,0.0,native_cost,1101
69,10069,1000.0,9.926938804236784,37.0,2.0,5.0,True,0.05537170171737671,3.0,1.0,2.0,2.0,0.0,3.0,-0.1003541231155396,True,0.0,native_cost,1101
70,10070,1000.0,8.181640900074399,33.0,3.0,4.0,True,0.13949543237686157,8.0,5.0,2.0,2.0,1.0,7.0,-0.08674584627151494,True,0.0,native_cost,1101
71,10071,1000.0,20.177151272372612,0.0,1.0,11.0,True,0.21226626634597778,2.0,1.0,1.0,1.0,0.0,2.0,-0.00923465490341191,True,0.0,native_cost,1101
72,10072,1000.0,6.700277490306746,38.0,1.0,3.0,True,0.10664641857147217,1.0,0.0,1.0,1.0,0.0,1.0,-0.054309713840484664,True,0.0,native_cost,1101
73,10073,1000.0,12.92468865025694,11.0,0.0,6.0,True,0.14123564958572388,3.0,3.0,0.0,0.0,0.0,3.0,0.053228449821472124,True,0.0,native_cost,1101
74,10074,1000.0,19.650414192932658,30.0,3.0,9.0,True,0.08915787935256958,5.0,2.0,2.0,3.0,0.0,5.0,-0.113702404499054,True,0.0,native_cost,1101
75,10075,1000.0,15.739780109130493,60.0,1.0,7.0,True,0.009124696254730225,5.0,4.0,1.0,1.0,0.0,5.0,-0.10596369504928593,True,0.0,native_cost,1101
76,10076,1000.0,11.264721024152095,41.0,2.0,4.0,True,0.11949044466018677,7.0,5.0,1.0,1.0,1.0,6.0,-0.10014276504516606,True,0.0,native_cost,1101
77,10077,1000.0,11.78186434321151,19.0,1.0,5.0,True,0.04075437784194946,6.0,5.0,1.0,1.0,0.0,6.0,-0.10429393053054814,True,0.0,native_cost,1101
78,10078,1000.0,16.78718752181885,0.0,1.0,8.0,True,0.3016417622566223,5.0,4.0,1.0,1.0,0.0,4.0,-0.009101617336273238,True,0.0,native_cost,1101
79,10079,1000.0,1.2252378686945349,0.0,1.0,1.0,True,0.24159032106399536,1.0,0.0,1.0,1.0,0.0,1.0,-0.10188369750976567,True,0.0,native_cost,1101
80,10080,1000.0,12.83555560226165,40.0,1.0,5.0,True,0.08982449769973755,5.0,4.0,1.0,1.0,0.0,5.0,-0.0565468549728394,True,0.0,native_cost,1101
81,10081,1000.0,19.43096669042461,14.0,0.0,10.0,True,0.14352750778198242,4.0,4.0,0.0,0.0,0.0,4.0,0.01446212530136104,True,0.0,native_cost,1101
82,10082,1000.0,17.424707468053384,62.0,2.0,8.0,True,0.003619372844696045,5.0,3.0,2.0,2.0,0.0,5.0,-0.06766407489776616,True,0.0,native_cost,1101
83,10083,1000.0,19.591675926370954,26.0,1.0,10.0,True,0.05630761384963989,6.0,5.0,1.0,1.0,0.0,6.0,-0.00894318819046025,True,0.0,native_cost,1101
84,10084,1000.0,-4.3399050689986325,0.0,0.0,1.0,True,0.3208240270614624,1.0,1.0,0.0,0.0,0.0,1.0,0.4578463554382324,True,0.0,native_cost,1101
85,10085,1000.0,15.304286675936055,62.0,3.0,7.0,True,0.04807233810424805,7.0,4.0,2.0,2.0,1.0,6.0,-0.0859495878219605,True,0.0,native_cost,1101
86,10086,1000.0,10.673717516342663,5.0,2.0,5.0,True,0.19759297370910645,3.0,1.0,1.0,2.0,0.0,3.0,-0.10058676004409794,True,0.0,native_cost,1101
87,10087,1000.0,18.939976229079548,36.0,0.0,10.0,True,0.0830191969871521,6.0,6.0,0.0,0.0,0.0,5.0,0.03836168050765987,True,0.0,native_cost,1101
88,10088,1000.0,7.341409218098306,14.0,0.0,3.0,True,0.11584532260894775,4.0,4.0,0.0,0.0,0.0,4.0,0.08236349821090694,True,0.0,native_cost,1101
89,10089,1000.0,11.137572309258758,31.0,0.0,6.0,True,0.015321314334869385,3.0,3.0,0.0,0.0,0.0,3.0,0.06778372526168819,True,0.0,native_cost,1101
90,10090,1000.0,15.045291570277186,59.0,1.0,8.0,True,0.02436232566833496,5.0,4.0,1.0,1.0,0.0,5.0,-0.014670062065124556,True,0.0,native_cost,1101
91,10091,1000.0,13.203932510539744,0.0,1.0,7.0,True,0.4240121841430664,2.0,1.0,1.0,1.0,0.0,2.0,-0.08245484828948979,True,0.0,native_cost,1101
92,10092,1000.0,19.26543719409983,45.0,2.0,9.0,True,0.12122887372970581,4.0,2.0,2.0,2.0,0.0,4.0,-0.11771767139434819,True,0.0,native_cost,1101
93,10093,1000.0,14.134044033279679,49.0,3.0,6.0,True,0.05394512414932251,7.0,4.0,2.0,3.0,0.0,7.0,-0.10894488096237187,True,0.0,native_cost,1101
94,10094,1000.0,6.317274982702287,0.0,0.0,4.0,True,0.4118703603744507,1.0,1.0,0.0,0.0,0.0,1.0,0.041129362583160356,True,0.0,native_cost,1101
95,10095,1000.0,11.238417160803692,47.0,1.0,5.0,True,0.10285788774490356,4.0,3.0,1.0,1.0,0.0,4.0,-0.018602538108825728,True,0.0,native_cost,1101
96,10096,1000.0,2.216177205956285,16.0,1.0,1.0,True,0.08422315120697021,2.0,1.0,1.0,1.0,0.0,2.0,-0.009908068180084273,True,0.0,native_cost,1101
97,10097,1000.0,17.78001594627426,0.0,2.0,9.0,True,0.30920326709747314,4.0,2.0,1.0,1.0,1.0,3.0,-0.03203039169311528,True,0.0,native_cost,1101
98,10098,1000.0,5.052761049757464,67.0,1.0,2.0,True,0.062402307987213135,2.0,1.0,1.0,1.0,0.0,2.0,-0.1166102766990662,True,0.0,native_cost,1101
99,10099,1000.0,3.4721479601559846,0.0,1.0,2.0,True,0.3499124050140381,1.0,0.0,1.0,1.0,0.0,1.0,-0.044580268859863326,True,0.0,native_cost,1101
0,10000,1000.0,10.652615902414254,70.0,3.0,5.0,True,0.022574007511138916,6.0,3.0,3.0,3.0,0.0,6.0,-0.10067402124404912,True,0.0,native_cost,2202
1,10001,1000.0,12.158993477679815,113.0,2.0,5.0,True,0.12163817882537842,3.0,1.0,2.0,2.0,0.0,3.0,-0.10623298883438115,True,0.0,native_cost,2202
2,10002,1000.0,9.709869104824065,0.0,1.0,4.0,True,0.2825714349746704,2.0,1.0,1.0,1.0,0.0,2.0,-0.10455607175827031,True,0.0,native_cost,2202
3,10003,1000.0,4.935469882238692,59.0,2.0,2.0,True,0.023440182209014893,4.0,2.0,1.0,1.0,1.0,3.0,-0.10144989490509038,True,0.0,native_cost,2202
4,10004,1000.0,12.083404880937223,68.0,2.0,5.0,True,0.01974928379058838,5.0,3.0,2.0,2.0,0.0,5.0,-0.10894953012466435,True,0.0,native_cost,2202
5,10005,1000.0,8.413141167807225,0.0,3.0,4.0,True,0.2516062259674072,3.0,0.0,2.0,2.0,1.0,2.0,-0.06278907060623173,True,0.0,native_cost,2202
6,10006,1000.0,19.37206791846984,0.0,1.0,11.0,True,0.2329162359237671,3.0,2.0,1.0,1.0,0.0,3.0,-0.060119557380676314,True,0.0,native_cost,2202
7,10007,1000.0,12.624405398892122,54.0,1.0,6.0,True,0.02556699514389038,6.0,5.0,1.0,1.0,0.0,6.0,-0.028237748146057173,True,0.0,native_cost,2202
8,10008,1000.0,12.806176693267844,43.0,2.0,6.0,True,0.1354542374610901,4.0,2.0,1.0,2.0,0.0,4.0,-0.10289399623870854,True,0.0,native_cost,2202
9,10009,1000.0,15.433559944551234,14.0,0.0,8.0,True,0.16554057598114014,3.0,3.0,0.0,0.0,0.0,3.0,0.1585856199264526,True,0.0,native_cost,2202
10,10010,1000.0,10.364706070926786,100.0,3.0,5.0,True,0.06972527503967285,4.0,1.0,3.0,3.0,0.0,4.0,-0.11076413393020634,True,0.0,native_cost,2202
11,10011,1000.0,13.024744341819314,54.0,1.0,7.0,True,0.016244888305664062,4.0,3.0,1.0,1.0,0.0,4.0,-0.08916645050048833,True,0.0,native_cost,2202
12,10012,1000.0,16.62525063535213,26.0,0.0,9.0,True,0.06364202499389648,3.0,3.0,0.0,0.0,0.0,3.0,0.11662281751632686,True,0.0,native_cost,2202
13,10013,1000.0,12.50344433668397,2.0,2.0,6.0,True,0.19952470064163208,4.0,2.0,1.0,2.0,0.0,4.0,-0.10231624841690068,True,0.0,native_cost,2202
14,10014,1000.0,13.88879654675111,57.0,2.0,6.0,True,0.054775893688201904,4.0,2.0,2.0,2.0,0.0,4.0,-0.11274610757827763,True,0.0,native_cost,2202
15,10015,1000.0,13.074310932910521,6.0,2.0,5.0,True,0.19261085987091064,5.0,3.0,1.0,1.0,1.0,4.0,-0.09918056726455693,True,0.0,native_cost,2202
16,10016,1000.0,5.571458101237113,106.0,1.0,2.0,True,0.021761298179626465,3.0,2.0,1.0,1.0,0.0,3.0,-0.1011603951454163,True,0.0,native_cost,2202
17,10017,1000.0,7.830208567494765,0.0,0.0,3.0,True,0.2790915369987488,1.0,1.0,0.0,0.0,0.0,1.0,0.24548132419586177,True,0.0,native_cost,2202
18,10018,1000.0,5.47585090835635,3.0,2.0,2.0,True,0.16241580247879028,2.0,0.0,1.0,1.0,1.0,1.0,-0.10349266529083256,True,0.0,native_cost,2202
19,10019,1000.0,18.004417410149472,94.0,2.0,9.0,True,0.03090369701385498,7.0,5.0,2.0,2.0,0.0,7.0,-0.11336677074432377,True,0.0,native_cost,2202
20,10020,1000.0,6.630915965476376,0.0,0.0,3.0,True,0.5409931540489197,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,native_cost,2202
21,10021,1000.0,0.5099959136969119,0.0,0.0,0.0,False,0.49329257011413574,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,native_cost,2202
22,10022,1000.0,12.354640061330429,30.0,0.0,5.0,True,0.1394273042678833,5.0,5.0,0.0,0.0,0.0,4.0,0.13126982450485225,True,0.0,native_cost,2202
23,10023,1000.0,14.702479669453396,0.0,1.0,7.0,True,0.2040347456932068,4.0,3.0,0.0,0.0,1.0,3.0,0.012739789485931352,True,0.0,native_cost,2202
24,10024,1000.0,14.24230431501337,57.0,2.0,7.0,True,0.04740035533905029,2.0,0.0,2.0,2.0,0.0,2.0,-0.06752281188964848,True,0.0,native_cost,2202
25,10025,1000.0,14.40053550191351,58.0,2.0,6.0,True,0.04030197858810425,5.0,3.0,1.0,2.0,0.0,5.0,-0.10328667163848881,True,0.0,native_cost,2202
26,10026,1000.0,8.11085796710477,72.0,3.0,4.0,True,0.02276444435119629,5.0,2.0,3.0,3.0,0.0,5.0,-0.10201262235641484,True,0.0,native_cost,2202
27,10027,1000.0,14.49367592206363,35.0,5.0,7.0,True,0.15581220388412476,6.0,1.0,4.0,4.0,1.0,5.0,-0.10579078197479252,True,0.0,native_cost,2202
28,10028,1000.0,7.888196690266113,28.0,1.0,3.0,True,0.09071159362792969,3.0,2.0,1.0,1.0,0.0,3.0,-0.052622425556182906,True,0.0,native_cost,2202
29,10029,1000.0,13.703811782810135,47.0,1.0,6.0,True,0.019360005855560303,4.0,3.0,1.0,1.0,0.0,4.0,-0.009603905677795455,True,0.0,native_cost,2202
30,10030,1000.0,15.951070672505011,52.0,1.0,8.0,True,0.0817374587059021,2.0,1.0,1.0,1.0,0.0,2.0,-0.08023809194564824,True,0.0,native_cost,2202
31,10031,1000.0,4.696665241796836,18.0,0.0,2.0,True,0.1399608850479126,1.0,1.0,0.0,0.0,0.0,1.0,0.013389956951141313,True,0.0,native_cost,2202
32,10032,1000.0,12.121245000980707,18.0,2.0,6.0,True,0.05581676959991455,8.0,6.0,1.0,1.0,1.0,6.0,-0.00848864316940312,True,0.0,native_cost,2202
33,10033,1000.0,12.5141713116127,29.0,1.0,6.0,True,0.032255351543426514,4.0,3.0,1.0,1.0,0.0,3.0,-0.010986495018005416,True,0.0,native_cost,2202
34,10034,1000.0,12.225152553660678,50.0,0.0,6.0,True,0.027532517910003662,5.0,5.0,0.0,0.0,0.0,5.0,0.06793375015258785,True,0.0,native_cost,2202
35,10035,1000.0,9.213336573699607,90.0,3.0,4.0,True,0.09134763479232788,3.0,0.0,3.0,3.0,0.0,3.0,-0.10848371982574467,True,0.0,native_cost,2202
36,10036,1000.0,8.7800495330157,0.0,2.0,3.0,True,0.24358946084976196,4.0,2.0,1.0,1.0,1.0,3.0,-0.0030215859413147417,True,0.0,native_cost,2202
37,10037,1000.0,15.87429719140846,12.0,0.0,9.0,True,0.17618876695632935,3.0,3.0,0.0,0.0,0.0,3.0,0.12429018020629878,True,0.0,native_cost,2202
38,10038,1000.0,9.431360904246162,31.0,2.0,4.0,True,0.03819090127944946,2.0,0.0,2.0,2.0,0.0,2.0,-0.10682057142257695,True,0.0,native_cost,2202
39,10039,1000.0,4.542587106589963,0.0,1.0,2.0,True,0.21360844373703003,3.0,2.0,1.0,1.0,0.0,3.0,-0.07515351772308354,True,0.0,native_cost,2202
40,10040,1000.0,15.33583052600261,30.0,1.0,8.0,True,0.08361035585403442,1.0,0.0,1.0,1.0,0.0,1.0,-0.10204123258590703,True,0.0,native_cost,2202
41,10041,1000.0,5.781823447379338,44.0,2.0,2.0,True,0.08474510908126831,2.0,0.0,2.0,2.0,0.0,2.0,-0.1109483122825623,True,0.0,native_cost,2202
42,10042,1000.0,18.323834057199747,0.0,0.0,9.0,True,0.3338708281517029,2.0,2.0,0.0,0.0,0.0,2.0,0.6346294403076171,True,0.0,native_cost,2202
43,10043,1000.0,1.6939663744487916,0.0,1.0,1.0,True,0.35320723056793213,2.0,1.0,1.0,1.0,0.0,2.0,-0.03850363492965703,True,0.0,native_cost,2202
44,10044,1000.0,13.668745877038077,47.0,2.0,6.0,True,0.13279205560684204,5.0,3.0,1.0,1.0,1.0,4.0,-0.112570333480835,True,0.0,native_cost,2202
45,10045,1000.0,15.15792279262314,30.0,2.0,7.0,True,0.12849998474121094,4.0,2.0,2.0,2.0,0.0,3.0,-0.10363124608993535,True,0.0,native_cost,2202
46,10046,1000.0,5.905709173097421,0.0,0.0,3.0,True,0.2647671103477478,1.0,1.0,0.0,0.0,0.0,1.0,0.3012179851531982,True,0.0,native_cost,2202
47,10047,1000.0,12.785699193089386,118.0,1.0,6.0,True,0.0018417835235595703,4.0,3.0,1.0,1.0,0.0,4.0,-0.10225276947021489,True,0.0,native_cost,2202
48,10048,1000.0,13.611821724494803,99.0,1.0,6.0,True,0.04084289073944092,5.0,4.0,1.0,1.0,0.0,5.0,-0.005900669097900435,True,0.0,native_cost,2202
49,10049,1000.0,5.741803162267615,0.0,1.0,3.0,True,0.20292896032333374,1.0,0.0,1.0,1.0,0.0,1.0,-0.025426614284515425,True,0.0,native_cost,2202
50,10050,1000.0,16.212963307778864,88.0,3.0,7.0,True,0.07549971342086792,6.0,3.0,2.0,2.0,1.0,5.0,-0.010431635379791304,True,0.0,native_cost,2202
51,10051,1000.0,3.8894199620308427,0.0,0.0,2.0,True,0.433551549911499,2.0,2.0,0.0,0.0,0.0,2.0,0.039011490345001176,True,0.0,native_cost,2202
52,10052,1000.0,14.97616687417576,96.0,3.0,7.0,True,0.007162749767303467,7.0,4.0,3.0,3.0,0.0,7.0,-0.07408725023269658,True,0.0,native_cost,2202
53,10053,1000.0,12.990514408890135,50.0,1.0,6.0,True,0.007706165313720703,3.0,2.0,1.0,1.0,0.0,3.0,-0.10429750680923466,True,0.0,native_cost,2202
54,10054,1000.0,7.190620353822851,15.0,2.0,3.0,True,0.12182915210723877,2.0,0.0,1.0,2.0,0.0,2.0,-0.10074983835220341,True,0.0,native_cost,2202
55,10055,1000.0,14.531735817137815,30.0,2.0,8.0,True,0.12398940324783325,5.0,3.0,2.0,2.0,0.0,5.0,-0.10158919095993046,True,0.0,native_cost,2202
56,10056,1000.0,9.994405334180556,85.0,2.0,4.0,True,0.007953286170959473,4.0,2.0,1.0,1.0,1.0,3.0,-0.11920969486236577,True,0.0,native_cost,2202
57,10057,1000.0,17.47570208696094,20.0,1.0,10.0,True,0.11369383335113525,4.0,3.0,1.0,1.0,0.0,4.0,-0.10010181665420537,True,0.0,native_cost,2202
58,10058,1000.0,16.976330727851746,40.0,1.0,9.0,True,0.05962836742401123,4.0,3.0,1.0,1.0,0.0,3.0,-0.10810374021530156,True,0.0,native_cost,2202
59,10059,1000.0,9.447628484049346,27.0,1.0,4.0,True,0.06471455097198486,2.0,1.0,1.0,1.0,0.0,2.0,-0.10278724431991582,True,0.0,native_cost,2202
60,10060,1000.0,10.040578124023341,18.0,2.0,5.0,True,0.17681461572647095,4.0,2.0,2.0,2.0,0.0,4.0,-0.08890430927276616,True,0.0,native_cost,2202
61,10061,1000.0,12.905077275941949,21.0,3.0,5.0,True,0.09614771604537964,5.0,2.0,2.0,2.0,1.0,4.0,-0.10149781703948979,True,0.0,native_cost,2202
62,10062,1000.0,12.581522706293981,15.0,0.0,6.0,True,0.07731521129608154,2.0,2.0,0.0,0.0,0.0,2.0,0.031570148468017534,True,0.0,native_cost,2202
63,10063,1000.0,3.597579839886066,32.0,2.0,2.0,True,0.18952417373657227,3.0,1.0,1.0,2.0,0.0,3.0,-0.07960705757141118,True,0.0,native_cost,2202
64,10064,1000.0,9.943283956181403,84.0,2.0,4.0,True,0.017783045768737793,2.0,0.0,2.0,2.0,0.0,2.0,-0.10702567100524907,True,0.0,native_cost,2202
65,10065,1000.0,9.648021494632303,0.0,3.0,5.0,True,0.23401182889938354,4.0,1.0,2.0,2.0,1.0,3.0,-0.09877108335495,True,0.0,native_cost,2202
66,10066,1000.0,9.611399725070044,32.0,1.0,4.0,True,0.036599814891815186,3.0,2.0,1.0,1.0,0.0,3.0,-0.1052480816841126,True,0.0,native_cost,2202
67,10067,1000.0,10.938256835859647,50.0,1.0,4.0,True,0.07911479473114014,3.0,2.0,1.0,1.0,0.0,3.0,-0.05802510976791386,True,0.0,native_cost,2202
68,10068,1000.0,9.843192557233124,71.0,3.0,4.0,True,0.031610727310180664,7.0,4.0,3.0,3.0,0.0,6.0,-0.10808800458908085,True,0.0,native_cost,2202
69,10069,1000.0,11.900584799122953,94.0,3.0,6.0,True,0.006591796875,4.0,1.0,3.0,3.0,0.0,4.0,-0.10540651082992558,True,0.0,native_cost,2202
70,10070,1000.0,2.312035181772444,23.0,1.0,1.0,True,0.11257624626159668,1.0,0.0,1.0,1.0,0.0,1.0,-0.10407255887985234,True,0.0,native_cost,2202
71,10071,1000.0,11.509436354244826,11.0,1.0,5.0,True,0.15217459201812744,6.0,5.0,1.0,1.0,0.0,6.0,-0.05659531354904179,True,0.0,native_cost,2202
72,10072,1000.0,13.45876889230567,69.0,4.0,6.0,True,0.03374326229095459,5.0,1.0,4.0,4.0,0.0,5.0,-0.10993497371673588,True,0.0,native_cost,2202
73,10073,1000.0,14.2320156662621,16.0,2.0,7.0,True,0.07435941696166992,2.0,0.0,2.0,2.0,0.0,2.0,-0.08713208436965947,True,0.0,native_cost,2202
74,10074,1000.0,13.78020396310194,76.0,2.0,7.0,True,0.017649829387664795,3.0,1.0,2.0,2.0,0.0,3.0,-0.0896930575370789,True,0.0,native_cost,2202
75,10075,1000.0,11.55744826736509,28.0,2.0,7.0,True,0.07306802272796631,3.0,1.0,2.0,2.0,0.0,3.0,-0.10922812223434453,True,0.0,native_cost,2202
76,10076,1000.0,7.023201259531561,65.0,2.0,3.0,True,0.03767216205596924,3.0,1.0,2.0,2.0,0.0,3.0,-0.10668395757675175,True,0.0,native_cost,2202
77,10077,1000.0,2.387178335516099,0.0,0.0,1.0,True,0.3047236204147339,2.0,2.0,0.0,0.0,0.0,2.0,0.15126676559448238,True,0.0,native_cost,2202
78,10078,1000.0,13.735630511218915,36.0,0.0,7.0,True,0.13417893648147583,3.0,3.0,0.0,0.0,0.0,3.0,0.06629259586334224,True,0.0,native_cost,2202
