condition,episode_index,evaluation_seed,episode_length,episode_return,native_cost_total,gold_stl_cost_total,goal_events,goal_success,minimum_distance,trigger_count,recovery_count,late_recovery_count,deadline_violation_count,terminal_unresolved_count,on_time_recovery_latency_sum,deadline_violation_delay_sum,terminal_unresolved_delay_sum,positive_cost_step_count,completed_window_count,trace_robustness,online_oracle_agreement,rtamt_max_robustness_difference
native_safety,75,49276,1000,31.663011071683286,0.0,0,11,True,0.21460193395614624,3,3,0,0,0,27,0,0,0,3,0.342590959072113,True,0.0
native_safety,76,49277,1000,31.588047835008183,0.0,0,11,True,0.22288334369659424,3,3,0,0,0,28,0,0,0,3,0.35768643140792844,True,0.0
native_safety,77,49278,1000,31.77967427087424,0.0,0,11,True,0.22049206495285034,3,3,0,0,0,29,0,0,0,3,0.3410753321647644,True,0.0
native_safety,78,49279,1000,31.796655057032694,0.0,0,11,True,0.21674197912216187,4,4,0,0,0,35,0,0,0,4,0.33896800994873044,True,0.0
native_safety,79,49280,1000,31.758379997772863,0.0,0,11,True,0.21486228704452515,3,3,0,0,0,28,0,0,0,3,0.352453441619873,True,0.0
native_safety,80,49281,1000,31.729378783871653,1.0,0,11,True,0.1997469663619995,3,3,0,0,0,30,0,0,0,3,0.32371571779251096,True,0.0
native_safety,81,49282,1000,31.783629091325565,0.0,0,11,True,0.22179454565048218,4,4,0,0,0,37,0,0,0,4,0.3391555857658386,True,0.0
native_safety,82,49283,1000,31.752093716553645,0.0,0,11,True,0.21746116876602173,3,3,0,0,0,29,0,0,0,3,0.33420923471450803,True,0.0
native_safety,83,49284,1000,31.74365322844824,0.0,0,11,True,0.2210288643836975,3,3,0,0,0,29,0,0,0,3,0.3388394427299499,True,0.0
native_safety,84,49285,1000,31.77077548609668,0.0,0,11,True,0.21355390548706055,4,4,0,0,0,38,0,0,0,4,0.33592710018157956,True,0.0
native_safety,85,49286,1000,31.735758846989484,0.0,0,11,True,0.21919941902160645,3,3,0,0,0,27,0,0,0,3,0.3574149918556213,True,0.0
native_safety,86,49287,1000,31.795295647146077,0.0,0,11,True,0.21526819467544556,3,3,0,0,0,29,0,0,0,3,0.33808055639266965,True,0.0
native_safety,87,49288,1000,31.75004173968773,0.0,0,11,True,0.2112831473350525,4,4,0,0,0,34,0,0,0,4,0.348250241279602,True,0.0
native_safety,88,49289,1000,31.773960731065017,0.0,0,11,True,0.21696209907531738,4,4,0,0,0,36,0,0,0,4,0.3370691847801208,True,0.0
native_safety,89,49290,1000,31.80106907612935,0.0,0,11,True,0.21049940586090088,4,4,0,0,0,36,0,0,0,4,0.33998277902603147,True,0.0
native_safety,90,49291,1000,31.75609438351421,0.0,0,11,True,0.20687180757522583,4,4,0,0,0,34,0,0,0,4,0.33686587333679197,True,0.0
native_safety,91,49292,1000,31.79418266614084,0.0,0,11,True,0.213567316532135,3,3,0,0,0,31,0,0,0,3,0.3414615702629089,True,0.0
native_safety,92,49293,1000,31.764364499895237,0.0,0,11,True,0.2142941951751709,4,4,0,0,0,36,0,0,0,4,0.33623662710189817,True,0.0
native_safety,93,49294,1000,31.727011140777904,0.0,0,11,True,0.2022796869277954,4,4,0,0,0,37,0,0,0,4,0.33724835634231565,True,0.0
native_safety,94,49295,1000,31.76106424790487,0.0,0,11,True,0.21449947357177734,4,4,0,0,0,35,0,0,0,4,0.34095892429351804,True,0.0
native_safety,95,49296,1000,31.801332321926566,0.0,0,11,True,0.20126688480377197,3,3,0,0,0,31,0,0,0,3,0.3267090630531311,True,0.0
native_safety,96,49297,1000,31.754188824183075,0.0,0,11,True,0.2169540524482727,4,4,0,0,0,36,0,0,0,4,0.33864614486694333,True,0.0
native_safety,97,49298,1000,31.7597838425163,0.0,0,11,True,0.22458332777023315,4,4,0,0,0,32,0,0,0,4,0.3597343873977661,True,0.0
native_safety,98,49299,1000,31.732675802661106,0.0,0,11,True,0.2207534909248352,3,3,0,0,0,27,0,0,0,3,0.3491800737380981,True,0.0
native_safety,99,49300,1000,28.586080511219734,0.0,0,10,True,0.2286016345024109,2,2,0,0,0,19,0,0,0,2,0.339036853313446,True,0.0
stl_dense_safety,0,49201,1000,19.756197323624292,17.0,1,7,True,0.15405839681625366,1,0,1,1,0,0,25,0,1,1,-0.03614410638809207,True,0.0
stl_dense_safety,1,49202,1000,19.707482924587566,0.0,0,7,True,0.23401987552642822,2,2,0,0,0,26,0,0,0,2,0.007325382232665989,True,0.0
stl_dense_safety,2,49203,1000,19.508728099848213,0.0,0,7,True,0.23023885488510132,1,1,0,0,0,15,0,0,0,1,0.15207526206970212,True,0.0
stl_dense_safety,3,49204,1000,19.77551108300213,25.0,2,7,True,0.0812031626701355,3,1,2,2,0,14,50,0,2,3,-0.03296300649642947,True,0.0
stl_dense_safety,4,49205,1000,16.05878559190478,0.0,0,6,True,0.23668420314788818,1,1,0,0,0,14,0,0,0,1,0.16820356369018552,True,0.0
stl_dense_safety,5,49206,1000,19.72546206517768,0.0,0,7,True,0.2368292212486267,1,1,0,0,0,12,0,0,0,1,0.2017390441894531,True,0.0
stl_dense_safety,6,49207,1000,19.160067089266704,16.0,0,7,True,0.10858762264251709,1,1,0,0,0,23,0,0,0,1,0.061367423534393284,True,0.0
stl_dense_safety,7,49208,1000,11.11020554711206,15.0,1,4,True,0.15254169702529907,1,0,1,1,0,0,25,0,1,1,-0.018928437232971218,True,0.0
stl_dense_safety,8,49209,1000,19.829977078404227,0.0,0,7,True,0.22906655073165894,2,2,0,0,0,28,0,0,0,2,0.006848306655883762,True,0.0
stl_dense_safety,9,49210,1000,19.777536116720512,0.0,0,7,True,0.23436588048934937,1,1,0,0,0,13,0,0,0,1,0.17697689056396482,True,0.0
stl_dense_safety,10,49211,1000,16.628368598454827,15.0,1,6,True,0.1641971468925476,2,1,1,1,0,11,25,0,1,2,-0.03607115030288699,True,0.0
stl_dense_safety,11,49212,1000,19.711031730541436,0.0,0,7,True,0.22550779581069946,1,1,0,0,0,16,0,0,0,1,0.11755773544311521,True,0.0
stl_dense_safety,12,49213,1000,19.884974321004847,0.0,0,7,True,0.21507185697555542,2,2,0,0,0,28,0,0,0,2,0.009482235908508274,True,0.0
stl_dense_safety,13,49214,1000,19.69253488908157,22.0,1,7,True,0.01849311590194702,2,1,1,1,0,24,25,0,1,2,-0.03700151920318606,True,0.0
stl_dense_safety,14,49215,1000,19.642994218310378,0.0,0,7,True,0.20298528671264648,1,1,0,0,0,21,0,0,0,1,0.06746801853179929,True,0.0
stl_dense_safety,15,49216,1000,15.272419890956769,13.0,0,6,True,0.13934862613677979,2,2,0,0,0,43,0,0,0,2,0.012222201824188206,True,0.0
stl_dense_safety,16,49217,1000,11.577250617878946,0.0,0,4,True,0.21655672788619995,1,1,0,0,0,17,0,0,0,1,0.12371233224868772,True,0.0
stl_dense_safety,17,49218,1000,9.053910144178076,0.0,0,4,True,0.2529745101928711,0,0,0,0,0,0,0,0,0,0,,True,0.0
stl_dense_safety,18,49219,1000,19.640189564182265,4.0,0,7,True,0.19673824310302734,1,1,0,0,0,20,0,0,0,1,0.09380301952362058,True,0.0
stl_dense_safety,19,49220,1000,17.198478912600876,0.0,0,6,True,0.2322760820388794,1,1,0,0,0,13,0,0,0,1,0.17654952526092527,True,0.0
stl_dense_safety,20,49221,1000,19.676862908621388,7.0,0,7,True,0.19257044792175293,1,1,0,0,0,22,0,0,0,1,0.04675510644912717,True,0.0
stl_dense_safety,21,49222,1000,19.667767884716795,0.0,0,7,True,0.22447693347930908,2,2,0,0,0,28,0,0,0,2,0.00909474611282346,True,0.0
stl_dense_safety,22,49223,1000,19.70584513142876,12.0,1,7,True,0.1733148694038391,1,0,1,1,0,0,25,0,1,1,-0.01747843503952029,True,0.0
stl_dense_safety,23,49224,1000,15.71165782411208,3.0,0,6,True,0.19864529371261597,1,1,0,0,0,19,0,0,0,1,0.10649988174438474,True,0.0
stl_dense_safety,24,49225,1000,19.70793648103836,0.0,0,7,True,0.21195906400680542,2,2,0,0,0,27,0,0,0,2,0.06865051507949826,True,0.0
stl_dense_safety,25,49226,1000,19.783266698040535,23.0,2,7,True,0.06543606519699097,2,0,2,2,0,0,50,0,2,2,-0.03644809007644656,True,0.0
stl_dense_safety,26,49227,1000,19.58516680504613,0.0,0,7,True,0.22319161891937256,1,1,0,0,0,16,0,0,0,1,0.14032575607299802,True,0.0
stl_dense_safety,27,49228,1000,19.68118264747909,0.0,0,7,True,0.22999656200408936,3,3,0,0,0,39,0,0,0,3,0.009946973323821995,True,0.0
stl_dense_safety,28,49229,1000,19.687135979176958,0.0,0,7,True,0.20169872045516968,2,2,0,0,0,34,0,0,0,2,0.006657869815826389,True,0.0
stl_dense_safety,29,49230,1000,19.72812433193328,0.0,0,7,True,0.20937734842300415,1,1,0,0,0,22,0,0,0,1,0.03254065036773679,True,0.0
stl_dense_safety,30,49231,1000,19.225657828901376,29.0,1,7,True,0.02847146987915039,1,0,1,1,0,0,25,0,1,1,-0.035102157592773464,True,0.0
stl_dense_safety,31,49232,1000,9.935982144410673,7.0,0,4,True,0.1882256269454956,1,1,0,0,0,20,0,0,0,0,,True,0.0
stl_dense_safety,32,49233,1000,19.795080085750442,0.0,0,7,True,0.24672478437423706,1,1,0,0,0,10,0,0,0,1,0.19683185338973996,True,0.0
stl_dense_safety,33,49234,1000,14.098365223556897,0.0,0,5,True,0.22771507501602173,1,1,0,0,0,15,0,0,0,1,0.14630100250244138,True,0.0
stl_dense_safety,34,49235,1000,19.682494926583786,0.0,0,7,True,0.20619893074035645,1,1,0,0,0,22,0,0,0,1,0.010691196918487522,True,0.0
stl_dense_safety,35,49236,1000,19.545273953270453,6.0,0,7,True,0.1910063624382019,1,1,0,0,0,22,0,0,0,1,0.030650050640106175,True,0.0
stl_dense_safety,36,49237,1000,14.53201603875354,0.0,0,5,True,0.21109414100646973,2,2,0,0,0,31,0,0,0,2,0.009260864257812473,True,0.0
stl_dense_safety,37,49238,1000,19.846010890874823,33.0,3,7,True,0.1256471872329712,3,0,2,2,1,0,50,15,3,2,-0.03829935073852542,True,0.0
stl_dense_safety,38,49239,1000,19.378007723898065,0.0,0,7,True,0.2375916838645935,1,1,0,0,0,13,0,0,0,1,0.1802836966514587,True,0.0
stl_dense_safety,39,49240,1000,19.73339509881771,7.0,1,7,True,0.19183051586151123,1,0,1,1,0,0,25,0,1,1,-0.030036358833313015,True,0.0
stl_dense_safety,40,49241,1000,17.01090665563754,0.0,0,6,True,0.22714519500732422,1,1,0,0,0,16,0,0,0,1,0.1290495705604553,True,0.0
stl_dense_safety,41,49242,1000,8.68726775297091,0.0,0,4,True,0.24348199367523193,1,1,0,0,0,9,0,0,0,1,0.22380450487136838,True,0.0
stl_dense_safety,42,49243,1000,19.674746967305964,0.0,0,7,True,0.23181259632110596,2,2,0,0,0,22,0,0,0,2,0.009632439613342259,True,0.0
stl_dense_safety,43,49244,1000,11.669614943463937,0.0,0,4,True,0.21633660793304443,1,1,0,0,0,18,0,0,0,1,0.06558242559432981,True,0.0
stl_dense_safety,44,49245,1000,19.665511376475195,0.0,0,7,True,0.22318750619888306,2,2,0,0,0,29,0,0,0,2,0.009300024509429905,True,0.0
stl_dense_safety,45,49246,1000,9.05794487793355,0.0,0,4,True,0.25973689556121826,0,0,0,0,0,0,0,0,0,0,,True,0.0
stl_dense_safety,46,49247,1000,19.634861969690974,0.0,0,7,True,0.2018909454345703,1,1,0,0,0,21,0,0,0,1,0.06730458259582517,True,0.0
stl_dense_safety,47,49248,1000,11.361100365361608,0.0,0,4,True,0.2184537649154663,1,1,0,0,0,17,0,0,0,1,0.11832967519760129,True,0.0
stl_dense_safety,48,49249,1000,19.772387355077626,21.0,1,7,True,0.043756842613220215,1,0,1,1,0,0,25,0,1,1,-0.03859242677688601,True,0.0
stl_dense_safety,49,49250,1000,19.69858618612423,0.0,0,7,True,0.2247987985610962,2,2,0,0,0,28,0,0,0,2,0.008461029529571507,True,0.0
stl_dense_safety,50,49251,1000,19.758829493620624,11.0,0,7,True,0.16589534282684326,1,1,0,0,0,25,0,0,0,1,0.004766018390655491,True,0.0
stl_dense_safety,51,49252,1000,19.709922702440963,23.0,2,7,True,0.030463457107543945,2,0,2,2,0,0,50,0,2,2,-0.037041037082672146,True,0.0
stl_dense_safety,52,49253,1000,19.73219102117673,0.0,0,7,True,0.20031166076660156,1,1,0,0,0,22,0,0,0,1,0.03776344776153562,True,0.0
stl_dense_safety,53,49254,1000,19.720311209933698,23.0,2,7,True,0.029547929763793945,2,0,2,2,0,0,50,0,2,2,-0.033823637962341335,True,0.0
stl_dense_safety,54,49255,1000,19.80703372649168,0.0,0,7,True,0.227932870388031,2,2,0,0,0,30,0,0,0,2,0.00560358285903928,True,0.0
stl_dense_safety,55,49256,1000,19.651212688750775,0.0,0,7,True,0.20274817943572998,2,2,0,0,0,29,0,0,0,2,0.08573117971420285,True,0.0
stl_dense_safety,56,49257,1000,19.733439820807234,0.0,0,7,True,0.2078055739402771,2,2,0,0,0,31,0,0,0,2,0.008344621658325169,True,0.0
stl_dense_safety,57,49258,1000,19.69177823348855,23.0,2,7,True,0.07565760612487793,2,0,2,2,0,0,50,0,2,2,-0.03704121589660647,True,0.0
stl_dense_safety,58,49259,1000,19.40120091398569,0.0,0,7,True,0.2122991681098938,1,1,0,0,0,17,0,0,0,1,0.11765447378158567,True,0.0
stl_dense_safety,59,49260,1000,19.75868568826263,115.0,1,7,True,0.01521080732345581,1,0,1,1,0,0,25,0,1,1,-0.03247269868850711,True,0.0
stl_dense_safety,60,49261,1000,9.172917860040343,7.0,0,4,True,0.19170641899108887,1,1,0,0,0,21,0,0,0,1,0.05155000209808347,True,0.0
stl_dense_safety,61,49262,1000,19.693585365707804,0.0,0,7,True,0.24113810062408447,1,1,0,0,0,12,0,0,0,1,0.19330993413925168,True,0.0
stl_dense_safety,62,49263,1000,19.791041958580536,0.0,0,7,True,0.20236891508102417,2,2,0,0,0,32,0,0,0,2,0.00972434997558591,True,0.0
stl_dense_safety,63,49264,1000,19.56108695587136,0.0,0,7,True,0.23668259382247925,1,1,0,0,0,12,0,0,0,1,0.1996655178070068,True,0.0
stl_dense_safety,64,49265,1000,19.808818936537136,0.0,0,7,True,0.2327379584312439,2,2,0,0,0,25,0,0,0,2,0.0075370979309081765,True,0.0
stl_dense_safety,65,49266,1000,19.753003081173915,13.0,0,7,True,0.15999913215637207,1,1,0,0,0,24,0,0,0,1,0.015863747596740696,True,0.0
stl_dense_safety,66,49267,1000,9.308042494566735,0.0,0,3,True,0.20311188697814941,2,2,0,0,0,36,0,0,0,2,0.0077202033996581765,True,0.0
stl_dense_safety,67,49268,1000,19.64525827214311,19.0,1,7,True,0.10504156351089478,1,0,1,1,0,0,25,0,1,1,-0.03236380100250247,True,0.0
stl_dense_safety,68,49269,1000,19.699753611394044,22.0,2,7,True,0.011571407318115234,2,0,2,2,0,0,50,0,2,2,-0.031522660255432156,True,0.0
stl_dense_safety,69,49270,1000,19.703507448250093,0.0,0,7,True,0.22450411319732666,2,2,0,0,0,27,0,0,0,2,0.007049114704132053,True,0.0
stl_dense_safety,70,49271,1000,19.29858773715796,17.0,1,7,True,0.15469622611999512,1,0,1,1,0,0,25,0,1,1,-0.03346243381500247,True,0.0
stl_dense_safety,71,49272,1000,19.69996897168221,0.0,0,7,True,0.21832698583602905,3,3,0,0,0,34,0,0,0,3,0.006379992961883518,True,0.0
stl_dense_safety,72,49273,1000,19.674250587533606,16.0,1,7,True,0.14745068550109863,1,0,1,1,0,0,25,0,1,1,-0.021714358329772976,True,0.0
stl_dense_safety,73,49274,1000,16.617524195419264,0.0,0,6,True,0.20640921592712402,3,3,0,0,0,40,0,0,0,3,0.008447618484497044,True,0.0
stl_dense_safety,74,49275,1000,19.705508826642472,0.0,0,7,True,0.22948533296585083,1,1,0,0,0,14,0,0,0,1,0.1292450141906738,True,0.0
stl_dense_safety,75,49276,1000,19.740835385344326,0.0,0,7,True,0.2185158133506775,2,2,0,0,0,29,0,0,0,2,0.009796233177185032,True,0.0
stl_dense_safety,76,49277,1000,19.39767828373988,0.0,0,7,True,0.24531573057174683,1,1,0,0,0,11,0,0,0,1,0.18535950899124143,True,0.0
stl_dense_safety,77,49278,1000,19.672488087361508,14.0,0,7,True,0.1554354429244995,1,1,0,0,0,25,0,0,0,1,0.001074762344360325,True,0.0
stl_dense_safety,78,49279,1000,19.706449198585233,0.0,0,7,True,0.2375670075416565,1,1,0,0,0,12,0,0,0,1,0.21889820814132688,True,0.0
stl_dense_safety,79,49280,1000,10.411776632272904,7.0,0,4,True,0.19072598218917847,1,1,0,0,0,22,0,0,0,1,0.04055151462554929,True,0.0
stl_dense_safety,80,49281,1000,13.7148189427553,255.0,1,5,True,0.03616654872894287,1,0,1,1,0,0,25,0,1,1,-0.017751841545105007,True,0.0
stl_dense_safety,81,49282,1000,19.58449784000237,0.0,0,7,True,0.20792269706726074,1,1,0,0,0,18,0,0,0,1,0.10880407810211179,True,0.0
stl_dense_safety,82,49283,1000,19.770726233761707,0.0,0,7,True,0.23646050691604614,1,1,0,0,0,14,0,0,0,1,0.13892582178115842,True,0.0
stl_dense_safety,83,49284,1000,11.246893336127414,0.0,0,4,True,0.2353649139404297,1,1,0,0,0,14,0,0,0,1,0.14931991815567014,True,0.0
stl_dense_safety,84,49285,1000,13.056363091272942,33.0,2,5,True,0.017290592193603516,2,0,2,2,0,0,50,0,2,2,-0.04901799440383914,True,0.0
stl_dense_safety,85,49286,1000,8.209194826751173,0.0,0,3,True,0.26362574100494385,0,0,0,0,0,0,0,0,0,0,,True,0.0
stl_dense_safety,86,49287,1000,19.721565718055444,0.0,0,7,True,0.2323615550994873,2,2,0,0,0,29,0,0,0,2,0.005761833190917942,True,0.0
stl_dense_safety,87,49288,1000,13.78471979688129,0.0,0,5,True,0.24411088228225708,1,1,0,0,0,10,0,0,0,1,0.22492548942565915,True,0.0
stl_dense_safety,88,49289,1000,15.976841330911384,0.0,0,6,True,0.24905669689178467,1,1,0,0,0,8,0,0,0,1,0.2638987016677856,True,0.0
stl_dense_safety,89,49290,1000,19.66263411339537,0.0,0,7,True,0.2254130244255066,2,2,0,0,0,29,0,0,0,2,0.009610624313354466,True,0.0
stl_dense_safety,90,49291,1000,19.646838205237145,0.0,0,7,True,0.22995954751968384,2,2,0,0,0,28,0,0,0,2,0.007044286727905247,True,0.0
stl_dense_safety,91,49292,1000,19.756230920184407,0.0,0,7,True,0.21136629581451416,3,3,0,0,0,49,0,0,0,3,0.009175927639007542,True,0.0
stl_dense_safety,92,49293,1000,8.399814976183507,0.0,1,3,True,0.22664093971252441,1,0,0,0,1,0,0,3,1,0,,True,0.0
stl_dense_safety,93,49294,1000,12.241996388901043,0.0,0,4,True,0.21863973140716553,1,1,0,0,0,17,0,0,0,1,0.10168048858642575,True,0.0
stl_dense_safety,94,49295,1000,19.7743856748275,0.0,0,7,True,0.2149180769920349,1,1,0,0,0,17,0,0,0,1,0.1324924540519714,True,0.0
stl_dense_safety,95,49296,1000,19.77595261013721,0.0,0,7,True,0.20906639099121094,2,2,0,0,0,30,0,0,0,2,0.008923442363738987,True,0.0
stl_dense_safety,96,49297,1000,11.053267125229695,0.0,0,4,True,0.2510649561882019,0,0,0,0,0,0,0,0,0,0,,True,0.0
stl_dense_safety,97,49298,1000,19.729861255311334,0.0,0,7,True,0.2268102765083313,1,1,0,0,0,15,0,0,0,1,0.15327867984771726,True,0.0
stl_dense_safety,98,49299,1000,8.238525613269758,0.0,0,3,True,0.2645743489265442,0,0,0,0,0,0,0,0,0,0,,True,0.0
stl_dense_safety,99,49300,1000,19.70476679434387,0.0,0,7,True,0.22938859462738037,2,2,0,0,0,27,0,0,0,2,0.008233578205108616,True,0.0
